tweet_ID,label,stance_towards_conspiracy,topic,text
1.47E+18,1,3,3,"Great, another legal screw-up in the Epstein/Maxwell universe. And how did I not know that one of the lead prosecutors is James Comey’s daughter? Nothing suspicious here, nothing at all. 
#epsteindidntkillhimself  https://t.co/LbRuVVxuW2"
1.14E+18,0,0,0,RT @adewunmitoyosi1: Aquinas College Akure Tree planting and climate change awareness  was a success. We are gradually saving mother earth…
1.47E+18,1,3,3,Is this directly related to the #EpsteinCoverup #epsteinisland #GhislaineMaxwell #GhislaineMaxwellTrial #ZorroRanch #abominations ? https://t.co/oPYXdfYheN
1.27E+18,1,3,1,"German Official Leaks Report Denouncing Corona as ""A Global False Alarm""
 https://t.co/VVjo4gkPQ9
. . .

#covidHOAX  #PLANdemic  #Event201  #Scamdemic  #MedicalMartialLaw  #CCPvirus  #covid19  #ChinaVirus  #coronavirus  #covid_19"
1.26E+18,0,0,1,"RT @UNNTV1: #HongKongNeedsHelp 
Thousands took to the streets in protest against Beijing’s declaration that it intends to impose national s…"
1.47E+18,1,2,3,@benp7777 @BidenUdaMan @VRSVirginia #epsteincoverup #EpsteinDidntKillHimself
1.26E+18,0,0,1,Bodas en Las Vegas no se detienen a pesar de la pandemia https://t.co/nIsexugrHt #LasVegas #Coronavirus #Bodas https://t.co/B1lwOPBtGP
1.47E+18,1,3,3,#GhislaineMaxwellTrial #EpsteinIsland #epsteincoverup #jeffreyepsteindidntkillhimself #hollywoodpaedoring https://t.co/SIQO0VLjUJ
1.47E+18,1,2,3,"@Scattered211 Toadstool Warning! Go Back. Call your mother! 

#epsteindidntkillhimself"
1.26E+18,0,0,1,RT @friendsofrss: People expressed their gratitude towards RSS Swayamsevaks and BMC officials who are conducting initial screening of #COVI…
1.47E+18,1,3,3,"@OneAddyAdds also asks which attorney was sick today.  Few journalists deserve recognition, rare jewels still exist!  Appreciate your Great work in on the ground coverage at this crucial trial! #GhislaneMaxwell #GhislaneMaxwellTrial #epsteincoverup #corruption #CORRUPT https://t.co/YtwgjEcM1Q"
1.47E+18,1,2,3,@EgoAndIts0wn @Oilfield_Rando Why am I not surprised at the content of the tweet. #Epsteindidntkillhimself
1.47E+18,1,2,3,"They was talking about the R Kelly conviction all day yesterday and today, but I don’t hear any Ghrislaine Maxwell sec trafficking trail. #rkelly #epsteincoverup #GhislaneMaxwellTrial"
1.27E+18,1,3,1,"@SonaliR05469425 @narendramodi @drharshvardhan @Swamy39 Indian doctors blame #BillGates campaign for a devastating non-polio acute flaccid paralysis epidemic that paralyzed 490,000 children.2017 India dialed back Gates’vaccine regimen and asked Gates and his vaccine policies to leave India. https://t.co/azJUOv2VvI"
1.26E+18,1,3,2,Ohio Judge Deems State’s Coronavirus Lockdown Illegal https://t.co/upLZqaDWf3      #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #VoteRedToSaveAmerica #KAG #MAGA #wakeupamerica #MAGA2020Landslide
9.28E+17,1,3,0,#climate Manipulation = #GeoEngineering aka #chemtrails https://t.co/AHYlMFE18B
1.14E+18,0,0,0,"Retiring @WURenvironment #drainage colleague Lodewijk Stuyt: a lot of work ahead to link agricultural drainage for farmers to future challenges of climate change, subsidence, salinity and overall water quality. #complex problems, #integrated  #solutions. Thanks Lodewijk! https://t.co/cjtIsR8dMk"
1.27E+18,1,3,1,"Gang Of Monkeys Attacks Lab Assistant, Escape With Coronavirus virus, go to work for #BillGatesBioTerrorist https://t.co/6uYa3YzCGW"
1.47E+18,1,3,3,@Susanartpainter @aeroclicker31 I hear ya.' #epsteincoverup
1.01E+18,0,0,1,"I started watching Geostorm on the plane, and @DustinMulvaney I think you and I need to watch this together and live tweet about this climate change apocalypse meets geoengineering debacle movie."
1.47E+18,1,3,3,RT @iMedTalk: #GhislaineMaxwellTrial #ghislainemaxwelltrail #GhislaineMemes #epsteincoverup #TwitterBan https://t.co/RCoUEjNxip
1.47E+18,1,3,3,"Justice in sotto voce...

#Epstein 
#EpsteinFiles 
#EpsteinIsland 
#EpsteinCoverUP 
#EpsteinFlightLogs 
#EpsteinBlackBook 

Watch ""EXPOSED: Clinton Trip With Ghislaine Maxwell! Should SCOTUS Overturn Roe v. Wade? NEW CRT Lawsuit"" on YouTube https://t.co/oEkXIlWNq3"
1.14E+18,0,0,0,"@NBCNews @MSNBC @TelemundoNews Healthcare, immigration, climate change, equality, gun control, all important issues. But can we talk about the poverty and homeless issue tonight, please? People without shelter or food sleeping in camping tents all over sidewalks should not be normalized. What's the plan?!"
1.26E+18,1,3,1,Knew it. This #plandemic is to much! I wish people could #wakeuptothebullshit! https://t.co/e8tQ2M0PaG
1.47E+18,1,2,3,Pedophile network with so many tentacles! #GhislaineMaxwellTrial #BreakingNews #royalfamily #epsteincoverup #EpsteinFlightLogs https://t.co/bPYSpH9ZQZ
1.47E+18,1,2,3,"If this whole #Epstein and #ghislainemaxwelltrail just fades away, the elite win. ""They"" got away with it, and we are all reduced to conspiracy theory caricatures. More will come as most of us are pushed down and divided even further. #epsteincoverup https://t.co/i2HFZXDBTg"
1.47E+18,1,2,3,RT @HisPearlGurl: #epsteincoverup #EpsteinFiles #GhislaineMaxwellTrial #Ghislaine #MaxwellTrial #MaxwellCrimeFamily
1.14E+18,1,1,0,"@steve_b236 @EllieMellie1 @MarcherLord1 Ah, the old “balance” argument. 
You can also find articles from people who say the world is flat. That doesn’t make them any less wrong. 
In fact I bet there’s a huge cross section in the Venn diagram of climate change deniers and flat earthers."
1.47E+18,1,2,3,Elizabeth II : Cette photo de Ghislaine Maxwell et Jeffrey Epstein chez elle glace les Britanniques https://t.co/9HcIUKzVlc #USA #UK #Epstein #GhislaineMaxwell #Clinton #Trump #PrinceAndew #GhislaineMaxwellTrial #MeToo #epsteincoverup https://t.co/3KcBF5OSJ6
1.15E+18,1,3,1,"@GavinNewsom @realDonaldTrump Climate change? U nitwit you have 81,356 homeless just in Frisco and la shitting all over the streets, the sidewalks are blocked with crazed homeless in makeshift tents n your focus is climate change. Your an asswipe nitwit"
1.02E+18,1,3,2,"@ABCthedrum @bairdjulia You don’t appear to have any trouble finding ‘conservative voices’Thers are always plenty on;it’s just that their twaddle is so lacking in logic or facts.They are generally combative and talk over others. A very shallow pool of thought,knowledge or communication skills #auspol"
1.47E+18,0,0,3,"RT @maibortpetit: Octavo día de juicio: Exnovio de “Carolyn” confirma testimonio de la acusadora de Ghislaine Maxwell, ella y Virginia Robe…"
1.07E+18,0,0,1,Money along the roads in Venezuela https://t.co/W9v7TTksxn
1.47E+18,1,1,0,#GhislaineMaxwellTrial #EpsteinCoverup https://t.co/0H4loTRJV7 https://t.co/MRdPXdID4U
1.47E+18,1,3,3,"It was just a Christmas Tree, who cares.  #FakeOutrage #DistractionNews #EpsteinDidntKillHimself"
9.07E+17,1,3,1,@Wuznt_Me7 @LionelMedia Well climate change is happening to your flat earth. Accept it or not it and space exist.
1.47E+18,1,3,3,"TWITTER HAS SUSPENDED @TrackerTrial , AN ACCOUNT DEDICATED TO REPORTING THE GHISLAINE MAXWELL TRIAL THAT MAINSTREAM MEDIA WONT TOUCH
#epsteindidntkillhimself"
1.27E+18,1,3,1,#lockdown #policestate #ICantBreath #Plandemic2020 #covid-19
1.47E+18,1,2,3,#epsteincoverup https://t.co/0GiUXVsmyJ
1.26E+18,1,3,1,RT @aberron: Espacios cerrados = peligro https://t.co/B4ui238Abv
1.47E+18,1,2,0,RT @Kimma333: #GhislaineMaxwellTrial #epsteincoverup
1.47E+18,1,3,3,#Epsteindidntkillhimself #epsteincoverup https://t.co/94MEc44wAp
1.14E+18,0,0,0,Poppy #ThursdayThoughts #heatwave #BeautifulSoul #ClimateCrisis #climatechange #POPPY #morningdew #forever #Sheffield #Photography #iphonephotography # https://t.co/OlhQVALJcD
9.37E+17,1,3,1,"@PradeepSrikant @androbuddy @ndtv @CIA @RoyalFamily What a coincidence that just when they are starting major geoengineering attacks behind veneer of Trump pretending there is no global warming climate change withdrawing from Paris accord, they come up with this movie.

https://t.co/NGYTUMOSZA"
1.11E+18,1,1,0,https://t.co/pMGVCZ0MYl #climatechange Halving warming with idealized solar geoengineering moderates key climate hazards
9.14E+17,1,3,1,@SusaMorgan @oufenix @orangethrowup @DrylyRiley @LilithsCave @lolalolajoaquin @Mrsmaxdewinter @AJVicens @GOP @realDonaldTrump There are many parallels that's why it's so scary. Scary that a mass population can become a cult that loses powers of reasoning. A mass mob
1.15E+18,1,3,2,@MikeAugustyniak @Int_Falls_MN Weather manipulation by the global deep state to drive the climate change agenda?
1.47E+18,1,3,3,#Epsteindidntkillhimself  #ClintonCrimeFamily  #endchildsextrafficking https://t.co/1ZOmAMcxcy
1.27E+18,1,2,1,"""Revitalizing America"" code for #5G coming to a school near you #Covid19

15 pages  

@titus

https://t.co/p4B63pNl8E https://t.co/RIvo42Ce8N"
1.47E+18,1,2,3,#humantrafficking #pedopheliaiswrong #trump #epsteindidntkillhimself @ USA https://t.co/K0XNmBE0ft
1.26E+18,0,0,1,The Italians know the CV is a hoax. https://t.co/CNjzaiJJiS
1.47E+18,1,3,0,"Never let this video go away.
#Epstein #EpsteinFlightLogs #EpsteinIsland #epsteincoverup #GhislaneMaxwell #GhislaneMaxwellTrial #LolitaExpress https://t.co/yXYrJbfVJx"
1.47E+18,1,2,3,Was Ghislaine Maxwell Pregnant With Epstein's Child? New Photo Shows Epstein Placing Hand on Maxwell's Belly https://t.co/8buO3mFgzF #ghislainemaxwelltrail #Ghislaine #GhislaneMaxwell #epsteincoverup #JefferyEpstein #EpsteinFlightLogs #EpsteinIsland #pregnantwomen #pedophile
1.02E+18,0,0,1,"Just totally BS

#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/LNV6TjmIL5"
1.47E+18,1,3,3,"Twitter Bans Account That Posted Updates About Ghislaine Maxwell, Jeffrey Epstein Trial via @NationalFile https://t.co/y1W6CJQPQK
#MaxwellTrial #JeffreyEpstein #epsteincoverup #GreatReset"
1.47E+18,1,2,3,#EpsteinDidntKillHimself https://t.co/rVmINul5tV
9.74E+17,1,3,1,How the oil industry created a ‘deep state’ in Canada - https://t.co/tmBH93azn5. this is what happens when public institutions lose their independence and politics trumps science. #cdnpoli #bcpoli #abpoli #fossilfuels #climatechange #health #safety #gmg4c  https://t.co/AX49tEuD4k
1.12E+18,1,3,1,"RT @MissHarpsichord: What do flat earthers, holocaust deniers, people who don't believe in climate change and sex work abolitionists all ha…"
1.14E+18,0,0,0,"Sign of the times: guide dogs have to wear booties because the sidewalk is too toasty for their paws. And I’m Currently located in DC #climatechange 

Cc: @darth"
1.47E+18,1,2,3,"Bring it back! Make a new one! Make several new ones! We need to know, we have the right to KNOW! #epsteincoverup https://t.co/IF2cpyVs7P"
1.26E+18,1,3,1,"RT @contrapartemx: #Video En varios lugares del mundo, las personas queman antenas de Red #5G, ante la creencia de que estas propagan el vi…"
1.47E+18,1,2,3,I want my #Epstein trial tracker back! Wtf is this?? #epsteincoverup
9.05E+17,1,3,1,"#Irma's rapid intensification to a cat 5 monster benefited from unusually warm trop Atlantic ocean temperatures, favored by climate change.. https://t.co/Hrda3qp8Yd"
1.47E+18,1,2,3,Spread the word! #EpsteinDidntKillHimself #truthstamps https://t.co/74zSjZkOrX https://t.co/s9F9zFmnQ6
1.27E+18,0,0,1,#5g #nwo #WWG1WGA #covid_19 #SPANON #DRAINTHESWAMP #PIZZAGATE #POTUS #PatriotsUnited #deepstate #genocide #vaccines #coronavirus https://t.co/fI1K85GzdK
1.47E+18,1,2,0,"@VickyPJWard Hey who's this Ms ""it's not sexual predation, it's European"" #epsteincoverup #GhislaneMaxwellTrial https://t.co/JnHRLCPFym"
1.47E+18,1,1,3,Was Ghislaine Maxwell Carrying Epstein's Child? New Photo Shows Epstein Placing Hand on Maxwell's Belly https://t.co/8buO3mFgzF #ghislainemaxwelltrail #Ghislaine #epsteincoverup #JefferyEpstein #EpsteinFiles #EpsteinIsland #lovechild
9.26E+17,0,0,1,#GeoEngineering Check out radical last-ditch climate-change solutions via geoengineering. Get the… https://t.co/aX9Dc6gpBg via #hng #news https://t.co/yGNkvRxkoO
1.14E+18,1,3,0,RT @Robin65912384: #TidewayTalk @ThamesDiscovery Fantastic lecture from Jon Cotton. Seems climate change is nothing new. https://t.co/hypQV…
1.26E+18,0,0,1,https://t.co/R3QfTyLox7
1.47E+18,1,3,3,@gaijingirl2004 @commondreams So Israel attacks two of our presidents and nobody gives a turd. #EpsteinDidntKillHimself
1.47E+18,1,2,3,That means they had a child...how old would that make the heir to the #epsteincoverup family fortune? https://t.co/RwG9aeFmtw
1.47E+18,0,0,0,"#GhislaneMaxwellTrial 
#epsteincoverup https://t.co/z54Y7nS5rg"
1.47E+18,1,3,3,#epsteincoverup #EpsteinFiles #GhislaineMaxwellTrial #Ghislaine #MaxwellTrial #MaxwellCrimeFamily https://t.co/e7MSjwJCqW
1.47E+18,1,2,3,#epsteincoverup #EpsteinFlightLogs https://t.co/jFdkAvKQpf
9.03E+17,1,3,1,Houston: How many 100-yr storms and 1000-yr floods before we acknowledge climate change? https://t.co/jnzdNlE2yB
9.14E+17,1,2,1,Holy shit it’s hilarious reading comments from flat earthers. It’s even funnier than climate change deniers lol
1.09E+18,1,2,1,"@KSeattleWeather So, it's almost a normal winter. 
Expect more winters like this as climate patterns slow and change around the globe (yes, flat earthers, that is due to man-made climate change).  So invest in snow tires &amp; otherwise reduce your consumption of junk. 🙂"
1.47E+18,1,3,3,@HillaryClinton @MasterClass #epsteincoverup #ClintonGate
9.03E+17,0,0,1,"@MDeBremme @lindewin @podevyns Hello @realDonaldTrump, key decisions have to be taken to slash our emissions and mitigate climate change.🌟 
https://t.co/LJSyvHGhBx"
9.09E+17,0,0,2,Every time I hear *climate change* I want to say STFU until they come clean on the effects of geo engineering. WTF are they doing? https://t.co/LjYKeh2VoT
1.47E+18,1,2,3,This. #occupythegetty if you want to stop #epsteincoverup https://t.co/An24zI7iUE
1.11E+18,1,1,1,"@dewysmack @TheBestEver234 😂😂😂😂😂 and you’re the one to says climate change is a hoax and we have too many environmental regulations. And of course you really have no scientific evidence otherwise except what maybe Faux Views and Trump says. Now are you going to personal attacks, oh woe is me😥😥😥"
1.47E+18,1,2,3,"FBI conducts a raid on #JeffreyEpstein home. They saw open a safe. Find hard drives &amp; CDs with multimedia and…the warrant doesn’t give the ability to seize these items? The very items that hold evidence of clients? #EpsteinFiles #epsteindidntkillhimself 

https://t.co/U7AiZb5hv2"
1.47E+18,1,2,3,@Twitter @tweetsbykeezy #epsteincoverup
9.79E+17,0,0,1,RT @cakemittens: it rules that people make fun of flat earthers but climate change denial is a legitimate opinion to have somehow
1.47E+18,0,0,0,#GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI #BadGovernment https://t.co/vH0nxEk2yI https://t.co/4imy98Jee2
1.26E+18,0,0,1,"@mmpadellan Dr. Bright says Trump’s obsession with hydroxychloroquine ‘was extremely distracting to dozens of federal scientists who were focused on the coronavirus’ https://t.co/VCXxE0f54p 01
#FBR"
1.47E+18,1,3,3,"Maxwell Trial Tracker didn't kill themselves

#MaxwellTrial 
#MaxwellTrialTracker 
#GhislaineMaxwellTrial 
#GhislainMaxwellTrial 
#EpsteinIsland 
#epsteincoverup 

#Mossad 
#NWO 
#DefendPressFreedom"
9.74E+17,1,3,1,RT @RomillyMadew: Investors saw Canberra (Parliament) as paralysed in delivering enduring climate change reform when it dismantled a framew…
1.47E+18,1,3,0,#GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI https://t.co/Esi678Ik2t https://t.co/1Rk8d3xRIw
1.47E+18,1,2,3,RT @JayGarn83650355: #AbolishTheFuckingMonarchy! #epsteincoverup #MaxwellTrialTracker
1.47E+18,1,2,3,#AbolishTheFuckingMonarchy! #epsteincoverup #MaxwellTrialTracker https://t.co/NaMTdtyCNV
9.09E+17,0,0,1,"The Dangerous History Of Geoengineering And What Experiments Are Ongoing Today. From my good friend AK! Please RT!
https://t.co/wh2MwgkLwT"
1.47E+18,1,3,3,"Happy Monday my friend, remember, Jeffrey Epstein didn’t kill himself! 
#epsteindidntkillhimself"
9.12E+17,1,3,1,@deniseshrivell Let's not overlook the aquiess company deploying weather modification technology in Australia climate change with advanced technology wakeup
9.49E+17,1,3,0,"the UN blames you for climate change, meanwhile ignores this https://t.co/eLlueig4G2 --==-? #opchemtrails #Environment"
1.47E+18,1,2,3,"Never stop asking questions; never stop searching for truth.

#AMC #GME #AMCAPES #TruthMatters #epsteincoverup
#NancyPelosi #insidertrading #kengriffenlied #kengriffen #twitter #suspended

https://t.co/sIDGgsxpZ8"
1.27E+18,0,0,1,@CNN #FakeNewsCNN #coronahoax #fakevirus #communityspread why is he promoting death by Covid?? The number of Covid 19 cases are increasing!!
1.47E+18,1,2,3,"Twitter Blacklists Account Providing Updates on Ghislaine Maxwell Trial 

https://t.co/CCOVj1r7OL 
via @BreitbartNews 

#GhislaineMaxwell #JeffreyEpstein #Epstein #EpsteinFiles #epsteincoverup"
9.01E+17,0,0,1,13 of the whales have been found dead this year off the coasts of Canada and New England. https://t.co/klLPf53w5t
1.47E+18,1,3,3,#epsteincoverup https://t.co/wxY3EsTPjs
1.47E+18,0,0,0,"#EpsteinCoverup #ProjectVeritas 
@RealCandaceO 

https://t.co/QpAp2ZlJ1q"
1.47E+18,1,2,3,#MariaFarmer #Epstein #epsteincoverup #GhislaineMaxwellTrial https://t.co/ZMkNUBUCwb
9.05E+17,0,0,1,@Zmeycharauski @ValaAfshar Then we will be certain whether climate change is real or hoax
1.26E+18,0,0,1,"@Dixiehouse25 @itsJeffTiedrich @realDonaldTrump I read all your comments here. 1st, being called a liberal is not an insult. 2nd, with regards to the GOP, I’ll just mention just 1 of the too numerous to fit in a tweet, GOP failures: Matt Gaetz wearing that gas mask on the House floor mocking the “Dem hoax” COVID-19."
1.47E+18,1,2,0,"VIDEO: Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had... https://t.co/efs5kXUqvo via @YouTube"
1.27E+18,0,0,1,Europe 5G Infrastructure Market To Record A Robust Growth Rate For The COVID-19 Period 2026 - Cole of Duty #5G #Security  CC:@Ronald_vanLoon https://t.co/1PeXrLgEbX
1.14E+18,1,2,0,"RT @cosaingalway: Herndon explicitly links chemtrails conspiracy theory with climate change conspiracy theory. 

The ""climate change/geoeng…"
1.47E+18,1,3,3,"@disclosetv Parlement ➡️Epstein ➡️JPMorgan➡️cocaine➡️.... #humantrafficking #epsteindidntkillhimself
👇👇👇👇
https://t.co/wQHehA7qMm"
1.14E+18,0,0,0,"Japan's Prime Minister @AbeShinzo opened the #G20Summit, which will be dominated by contentious discussions on #tradewar, geopolitical tensions, and climate change

https://t.co/tiE8e2UY9a"
1.47E+18,1,3,3,#GhislaineMaxwellTrial #epsteincoverup #Epsteindidntkillhimself https://t.co/R281eLu7lC
9.04E+17,0,0,1,"@NatBatsx @rlag82 @james__love @eastantrimmp Listen, Sammy is a flat earther, climate change denying creationist. You're wasting your time trying to reason with him"
1.47E+18,1,3,0,"@Floridademocra4 I hope every damned one of them is locked up &amp; the key thrown away.  Having said that, WHY would Ghislaine Maxwell be at Chelsey Clinton's wedding?  Is she a politician?  Royalty/Head of State?  Business mogul?  Celebrity?  Come on, man!  #epsteincoverup"
9.41E+17,1,2,1,"RT @Uniocracy: the UN blames you for climate change, meanwhile ignores this https://t.co/UHFavsacHR --==-✈ #opchemtrails #Environment"
1.47E+18,1,1,0,RT @wfinalle57: #GhislaineMaxwellTrial #EpsteinCoverup https://t.co/wt7tIw1fcE
1.47E+18,0,0,3,"https://t.co/CHVDje0Grt
A Vanity Fair article authored by #VickyWard from 2003. #epsteincoverup #Epstein #GhislaineMaxwellTrial #KevinSpacey"
1.47E+18,1,3,3,@ClappinIron @POTUS Unfortunately we will never know. The trial is a sham. Epstein is dead. And she’s the one on trial. This trial isn’t about truth. It’s about coverup. #Epsteindidntkillhimself.
8.84E+17,1,3,1,"That time the USSR detonated a nuclear weapon to extinguish a gas well fire that had been burning for two years, 1966 (CIA assessment) https://t.co/JbFqYgywTY"
1.03E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/HiTzyGW0cr
1.47E+18,1,3,0,"#WallStreetPurge
#MaxwellTrial
#WhoIsOnTheFlightLogs
#LolitaExpress
#NeverMeetYourHeroes
#GhislaineMaxwellTrial
#GhislaneMaxwell
#EpsteinIsland
#EpsteinFiles
#EpsteinFlightLogs
#epsteincoverup
#EpsteinDidntKillHimself https://t.co/WIOgJkHXHi"
1.47E+18,1,2,3,RT @GiacamoJGorrion: @jonesdaeshon #KyleRittenhouse #Kenosha #Epsteindidntkillhimself https://t.co/1UphFUQXm9
1.27E+18,1,3,1,"Great insite to real world problems
#lockdown #plandemic #freedom #covid19 #SocialDistancinguk #wakeup 
https://t.co/O5CQp9kUhz"
1.47E+18,0,0,0,#GhislaineMaxwellTrial #epsteincoverup https://t.co/0sVKrSXWbb
1.47E+18,1,3,3,#GhislaineMaxwellTrialGate #Ghislaine #MaxwellTrial #MaxwellTrialTracker #MaxwellCrimeFamily #Epstein #EpsteinFiles #epsteincoverup #CrimesAgainstHumanity https://t.co/SbT24Jrzeu
1.47E+18,1,3,0,@ABC2020 @GStephanopoulos @ABC @hulu #EpsteinFlightLogs #epsteincoverup
1.26E+18,0,0,1,RT @jollenelevid: The United States has more than DOUBLE the COVID-19 deaths of Filipina healthcare workers than the Philippines itself. Th…
1.47E+18,1,2,3,@TrialTrackerGM #EpsteinIsland #epsteincoverup https://t.co/l3KUcToxVV
1.14E+18,0,0,0,"If the temperature keeps rising up, we'll have to  bury ourselves underground. @fallback_game 's story is getting real!  :'(

#indiegame #IndieGameDev #madewithunity #indiedev #Canicule #France #VigilanceRouge #roguelike #unity3d  #gamedev #ClimateEmergency #climatechange https://t.co/KsbMXmkgv8"
1.47E+18,1,2,3,#EpsteinCoverup  Redactions. Where is the transparency?  Bad optics. https://t.co/SwEJVaWyrr
1.14E+18,0,0,0,"@realDonaldTrump 🇺🇸🇨🇳 Can the #US and #China reach an agreement on the #tradewar?

🇫🇷 Will @EmmanuelMacron sign a deal that isn't tough on #climatechange?   

France 24's @ClaireARush explores these and other questions that are likely to dominate the #G20 debates  👇 https://t.co/h0PpclGXa6"
1.14E+18,1,1,0,"""Arguing with the anti-vaxxers/flat earthers/climate change deniers may feel futile, but research just published in Nature Human Behaviour suggests that it’s actually worth it and can be effective."" https://t.co/ObZhMrlX7C via @NiemanLab"
1.47E+18,1,2,3,RT @Whats_theDEALio: This country is a disgrace #epsteincoverup
1.03E+18,1,3,1,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/m5OpSesYsW
9.34E+17,1,2,1,@zerozoot Sorry to tell you but they are not chemtrails.  They are condensation trails that artificially create Cirrus clouds which trap heat and add to #climatechange.
1.47E+18,1,1,0,Focus on Epstein - Maxwell case. Follow all the resignations #Epstein #MaxwellTrial #EpsteinFlightLogs #EpsteinIsland #epsteincoverup #Elites #cabal https://t.co/BYAbtOrnSc https://t.co/6kM2obM3go
1.47E+18,1,3,0,"Ghislaine Maxwell was 'lady of the house', ex-Epstein employee testifies #GhislaneMaxwell #JefferyEpstein #NewYorkCity #epsteincoverup #EpsteinIsland #LadyOfTheHouse #ChildTrafficking #Southend #Knutsford #Manhattan https://t.co/gh1fB2zfz9"
1.47E+18,1,3,3,#GhislaneMaxwellTrial #GhislaneMaxwell #epsteincoverup https://t.co/L2Vm8Asm2U
1.11E+18,1,2,0,"RT @sapinker: Solar geoengineering seems like the crackbrained scheme of a mad scientist, and cannot solve climate change without massive r…"
9.02E+17,1,3,1,"Many believe this is not due to #climatechange or #GlobalWarming.
It's act of #weathermodification.
#chemtrails #potus #Illuminati https://t.co/eqqiXMowQq"
1.47E+18,0,0,3,#EpsteinIsland #epsteincoverup #EpsteinFlightLogs https://t.co/wfmDjhml0c
1.47E+18,1,3,3,"Nothing to see here. Move along. #epsteincoverup 

Twitter Suspension, by @TrackerTrial https://t.co/SCs2U9SukT"
1.47E+18,1,2,3,"This is another way you know that this account is fake @trackertrial2 --- you call them out, and they block you. Lol

Here are the real accounts confirmed by the original owner:
https://t.co/R2aMEFMzr8
https://t.co/KuROPUjo4R

#MaxwellTrialTracker #MaxwellTrial #epsteincoverup https://t.co/piQmEam46E"
9.02E+17,0,0,1,"@Phil_H2O I'm sorry I didn't meet your criteria for a flat earth society climate change denier. That would have been easier, huh?"
1.47E+18,1,2,3,"So the #US gives aid to #Israel  who then use that aid to bribe and blackmail US politicians to make sure they fully support the Zionist project..

#epsteincoverup #epstein was a Mossad spy"
1.47E+18,1,2,3,"The Demons are being shown... 

#BREAKING #BreakingNews #MaxwellTrialTracker #MaxwellCrimeFamily #Epstein #EpsteinIsland #epsteincoverup https://t.co/iEEsQv0HI9"
1.47E+18,1,2,3,"RT @elizwebb: Wow.  So, I guess the information that may come out of this trial is feared even by @Twitter .  Interesting. #epsteincoverup"
9.45E+17,1,3,1,RT @claudia_stauber: Russia urges UN climate report to include #geoengineering #climatechange @RealGeoEngWatch https://t.co/k0k1dAWc48
1.47E+18,1,2,3,RT @ANZollman: @JoeBiden Why did Jeffrey Epstein visit you and Obama multiple times at the White House? #epsteincoverup
9.08E+17,0,0,2,"In 1886, Texas was hit by four hurricanes and Florida was hit by three. But one each in 2017 is ""climate change.""
https://t.co/nl33qwr7bj https://t.co/Q9vUKic1b7"
1.47E+18,1,3,3,"RT @wfinalle57: What a completely rigged sh1tshow!

#EpsteinCoverup #GhislaineMaxwell #GhislaineMaxwellTrial #ZorroRanch 
#EvilJustice #Evi…"
1.00E+18,1,3,1,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA https://t.co/9suBAJik6r
1.47E+18,1,2,3,#epsteincoverup https://t.co/YzFId426HA
1.47E+18,1,3,3,@TrumpJew2 #epsteincoverup https://t.co/IwAOQhPIHi
9.12E+17,0,0,1,Climate change scientists fight for funding to save High Arctic lab https://t.co/U2AcgJCv4G https://t.co/6ScbIGJ0Tu
1.47E+18,1,3,3,"#epsteincoverup @Eminem was photographed with Rachel, one of Epstein's recruiters while she was underage. She posted the picture on her Instagram. What do you know, #eminem?"
9.06E+17,0,0,1,@elanabc research #HAARP and #weathermodification before you go spitting climate change everywhere when you obviously dont get the concept.
1.47E+18,1,3,3,#GhislaineMaxwellTrial  #epsteincoverup  Racist @TheSlyStallone a pal with  Epstein's pals. Stallone is pals or dates baba the gay goomba 0 fights chicken Cloaca #ChuckZito dates rapist pedophile hells angels &amp; paled or dated Blutrich. Needs investigation ?https://t.co/eFWIicehk8 https://t.co/ndn4TtQr53
1.47E+18,1,2,3,"@10_to_the_7th @IvyMarieT @redartkcotsbj @DanCGilliam Guess it’s up to us💪🏼
Let’s make some noise‼️
#GhislaneMaxwell 
#EpsteinDidntKillHimself"
1.47E+18,1,2,3,"#epsteincoverup 

https://t.co/cOZVe3ix74"
